Link,Title,Name,Location,Salary,Summary
https://kr.indeed.com/viewjob?jk=4bdec98863a23a36,Commercial Project Manager,Siemens Gamesa Renewable Energy,서울,,implementation of Long- Term Operation... than 5 years working experience in long term project management including budgeting...
https://kr.indeed.com/viewjob?jk=a106e743addfaf7f,Cluster Lead - Finance & Operations,Roche,서울,,organization Long- term portfolio... business in meeting short to long- term goals by providing relevant financial...
https://kr.indeed.com/viewjob?jk=9122ea33e8a854ab,Account Manager Fashion Korea,Lectra,서울,,new prospects * Develop and manage long term customer relationship and strengthen... long and short term Job Type: Full-time
https://kr.indeed.com/viewjob?jk=506b6e34ac5baca4,"Associative Focal Point (2 years, replacement)",국경없는의사회 한국,서울 강남구,,mail: recruit@seoul.msf.org 설명... position is a fixed- term contract for 2 years. <DESCRIPTION... ASSOCIATION> An...
https://kr.indeed.com/viewjob?jk=3afa74de0f0e2334,Customer Service Coordinator,AESOP Corporate,서울,,daily Aesop.com online order processing in Hybris in term of inventory availability and order tracking update Assist...
https://kr.indeed.com/viewjob?jk=093a4542f226400f,KAM,Galderma,서울,,roadmap realization with customers Develop sustainable and long term relationship with key accounts Have responsibility...
https://kr.indeed.com/viewjob?jk=850f439c1bbccc25,"Marketing Manager, Prescription",Galderma,서울,,Develop prescription BU budget and spending in a short- term and long- term Coordinate marketing strategy and tactical plan...
https://kr.indeed.com/viewjob?jk=34b2528afa386a17,"Senior AI/ML Consultant, Professional Services",Amazon Web Services Korea LLC,서울,,"doing analysis, discovering root causes, and designing long- term solutions... person who likes to have fun, loves..."
https://kr.indeed.com/viewjob?jk=de0d21966a3ee254,"Field Sales Representative, Enterprise, Google Cloud Custome...",Google,서울,,"relationships with enterprise customers. Influence long- term strategic direction, and serve as a business partner. Negotiate..."
https://kr.indeed.com/viewjob?jk=6901c46084cc9743,"Country Director, Enterprise Sales (Korea)",New Relic,서울,,sales account executives with focus on bringing long term value... company Existing network of strategic enterprise...
https://kr.indeed.com/viewjob?jk=691284637f5be09c,CATIA Sales Expert,Dassault Systèmes,서울,,Brand discipline to gain customer commitment on long- term business transformation. You have dreams? You enjoy a challenge...
https://kr.indeed.com/viewjob?jk=6d4a967f26e75120,Production Manager,FUCHS LUBRICANTS (KOREA) LTD.,울산,,Responsible... day-to-day operations and long term planning/management for manufacturing func-tions including production...
https://kr.indeed.com/viewjob?jk=1da9496668c86a23,Sr Staff (Sales) Account Mgr,Renesas Electronics Corporation,서울 강남구,,managing Data of Annual Revenue Plan /long- Term-Revenue Forecast/Quarterly Business... Revenue Plan /long- term-Revenue Forecast...
https://kr.indeed.com/viewjob?jk=289d0c638db25da1,Korea EHS Manager,Cytiva,서울,,so you can grow your career and expand your skills... long term. Cytiva is proud to work alongside a community of nine...
https://kr.indeed.com/viewjob?jk=69f416f783e702df,CIB - Sales & Marketing - Investor Access - 1 Year Fixed Ter...,"JPMorgan Chase Bank, N.A.",서울,,"drives everything we do. We strive to build trusted, long- term partnerships to help our clients achieve... business..."
https://kr.indeed.com/viewjob?jk=061fa2d91e9de253,Junior Key Account Manager,Energizer,서울,,relations with key customers or vendors to ensure long term partnership that promotes sales growth. Analyze sales relevant...
https://kr.indeed.com/viewjob?jk=b408fd8cebfdb47d,"Manager, Procurement (1Year)",Adidas,서울,,PR amount and guide the further procedures. Finalization of long- term contracts to ensure optimum costs and reliable supply...
https://kr.indeed.com/viewjob?jk=2c7ab1fd4063c976,Regional Director Field Service – Asia Pacific Region,Bloom Energy,서울,,region • Extensive knowledge of drivers of short and long term service cost and experience in national and international...
https://kr.indeed.com/viewjob?jk=7cb50b7187152bc1,Project Development Manager – South Korea,Lightsource Renewable Energy,서울,,model user-level skills required Ability to forge long term professional relationships with third parties Qualifications...
https://kr.indeed.com/viewjob?jk=525586bab74f441e,Clinical Project Assistant (1-year fixed term),Abbvie,서울,,About AbbVie AbbVie’s mission... discover and deliver innovative medicines that solve serious health issues today...
https://kr.indeed.com/viewjob?jk=f4575fd8d13aec0f,Store Manager,Versace,대구,,maintain a long term relationship... skills and ability to maintain long- term with clients and community and understands...
https://kr.indeed.com/viewjob?jk=add4dbdea57f6d81,"Manager II, Geographic Sales",H.B. Fuller,서울,,"market trends, uncovering unmet needs, building short & long term business plans... leading the execution... business..."
https://kr.indeed.com/viewjob?jk=5cfab6ad4d8165ff,Sr. Open Innovation Manager Battery Materials South Korea,Umicore,서울,,Incubation In NBI we develop long- term business opportunities... business... key long term technology partners...
https://kr.indeed.com/viewjob?jk=ad901a97a854b2c6,Sales Manager in Electronics,tesa,서울,,"chain execute short-, mid- and long- term strategies for assigned markets, customers... mid- and long- term strategic planning..."
https://kr.indeed.com/viewjob?jk=82103d939b796aa7,ISV Success Manager,Amazon Web Services Korea LLC,서울,,"Sell... GTM activities and create/ maintain a long- term, scalable joint GTM model that drives partner and customer..."
https://kr.indeed.com/viewjob?jk=9b931fc5b5056708,"GWS, Operations Manager",CBRE,서울,,own project deadlines. Errors in judgment may cause short- term impact to coworkers and supervisor. CBRE GWS CBRE Global...
https://kr.indeed.com/viewjob?jk=19ae78bd82b8b7d1,INTERN - LEGAL AFFAIRS [Temporary],United Nations,인천,,commission of any... acts. The term “sexual exploitation” means any actual... conditions. The term “sexual harassment...
https://kr.indeed.com/viewjob?jk=0b8ce2d6f080e0fd,Senior Associate - Connections (Seoul),The Straits Network,서울,,companies/sector coverage in order to build a meaningful long- term relationship Achieve growth targets by independently...
https://kr.indeed.com/viewjob?jk=702d0ac22f5ed0be,INTERN - PROGRAMME MANAGEMENT [Temporary],United Nations,인천,,commission of any... acts. The term “sexual exploitation” means any actual... conditions. The term “sexual harassment...
https://kr.indeed.com/viewjob?jk=ccddbae3e8c8c92f,XEN Clinical Applicator,Abbvie,서울,,HCPs 3. Coordinate the short- term & mid- term # of user forecast and develop users... develop short- term/long- term goals...
https://kr.indeed.com/viewjob?jk=38525e4c2794a237,National IT Manager,Kuehne+Nagel,서울,,"optimization, reliability, and availability Build long term relationships with outside vendors... related products..."
https://kr.indeed.com/viewjob?jk=8832ef3d836fbdb8,CAO - Global Business & Document Services - Client Service R...,"JPMorgan Chase Bank, N.A.",서울,,"drives everything we do. We strive to build trusted, long- term partnerships to help our clients achieve... business..."
https://kr.indeed.com/viewjob?jk=6bd48f9d3f6c577d,Front End Developer (Short-Term Onsite Project),Hogarth Worldwide,서울,,do at Hogarth... vacancy... an upcoming short- term project from February-March 2022. The team may be required to work...
https://kr.indeed.com/viewjob?jk=cbc38da7d3b7c9de,외국계 의료기기 반도체 기업 Senior Application Engineer,Success Korea,서울 마포구,,local customers... accounts for both short term and long term requirements and goals of customers. [자격요건] Fleunt English...
https://kr.indeed.com/viewjob?jk=88cd5c018f9a50a8,Key Accounts Sales Executive,UiPath,서울,,execute account strategy and road maps... long term relationship Develop and maintain relationships with decision makers...
https://kr.indeed.com/viewjob?jk=a80d09ddaaa7ba16,Senior Product Specialist,Mammotome,서울,,Sets short- and long- term sales/channel strategies and policies. Establishes sales goals and objectives. Responsible...
https://kr.indeed.com/viewjob?jk=6c033ac565c683c5,"Senior Solution Engineer, Security , Seoul",VMware,서울,,"building a community where great people want to work long term by living our values of passion, innovation, execution..."
https://kr.indeed.com/viewjob?jk=97c5b11981bb0e51,Senior Full-stack Developer,Asiance,서울,,품권 지급 Working from home Leaving work at 4 o'clock on Long- term employee Chuseok & every Wednesday (Flexible) the last Friday...
https://kr.indeed.com/viewjob?jk=257941cd52178465,Enterprise Sales Executive (Public Sector),UiPath,서울,,execute account strategy and road maps... long term relationship Develop and maintain relationships with decision makers...
https://kr.indeed.com/viewjob?jk=35557823eda0431d,Inside Sales Account Mgmt II (대리급),Success Korea,서울,,multiple stakeholders. - Effectively balances short term and long term priorities. - Develops and implements account plans...
https://kr.indeed.com/viewjob?jk=057702beb034864f,화합물합성팀 (팀장) 신약개발 전문기업,,경기도,,"관리 2) GPCR, non-GPCR pipeline 매니저 cross communication 3) Long Term Project : ( 협의 후 결정 ) 4) 교육 훈련 참가 : ( 협의 후 결정 ) 5) 기타 Role..."
https://kr.indeed.com/viewjob?jk=47bf9012a6e1dc5b,Assistant Director of Sales,"Marriott International, Inc",서울,,"related... sales function... focus on building long- term, value-based customer relationships that enable achievement..."
https://kr.indeed.com/viewjob?jk=684f2d1a3bf61902,Xaxis | Junior Programmatic Trading Manager,Xaxis,서울,,levers You... able to develop supporting & long- term relationships with all your designated media buying agencies...
https://kr.indeed.com/viewjob?jk=5d031ef15c00c69b,Digital Marketing Partnership Account Manager (디지털 파트너십),Chubb INA Holdings Inc.,대한민국,,charged campaign with related dept. Build short/mid/long- term strategy and roadmap Regular report on digital initiatives...
https://kr.indeed.com/viewjob?jk=a92f07dab76621c9,Aircraft Mechanic 3/4- (Korea),Northrop Grumman UK,대한민국,,"President or Director positions may be eligible for Long Term Incentives. In addition, Northrop Grumman provides a variety..."
https://kr.indeed.com/viewjob?jk=2ca9ee24ee1e1b75,Manager of Flight Operations 1 (Korea),Northrop Grumman UK,경기도 오산,,"President or Director positions may be eligible for Long Term Incentives. In addition, Northrop Grumman provides a variety..."
https://kr.indeed.com/viewjob?jk=bc6bb2c0952b2da5,"PI, Product Manager",Success Korea,서울 강남구,,used in various procedures and establishing mid-to-long- term strategies. Now with Boston Scientific's broad-spectrum product...
https://kr.indeed.com/viewjob?jk=350b02b0015a95a3,Modem Protocol System Engineer-Modem SYSTEM/BSP,聯發科技,경기도 성남,,productivity and quality and modem competitiveness... long term. • Responsible for customer issues support and lead...
https://kr.indeed.com/viewjob?jk=11a679f786fe56c0,Energy & Climate Change (Mid-Senior Level),ERM Group,서울,,project delivery. We are open to candidates... short- term Contractual arrangement. Physical Location of candidate...
https://kr.indeed.com/viewjob?jk=72db8dc720b1271a,Recruiter AWS,Amazon Web Services Korea LLC,서울,,"pay only for what they use... up-front expenses or long- term commitments, making AWS the most cost-effective, flexible..."
https://kr.indeed.com/viewjob?jk=8dfd86d68fb9b1c3,외국계 IT 기업 - Account Executive (네트웍 영업),Success Korea,서울 강남구,,skills. 8. Ability to develop long- term strategic and executive level relationships... develop long- term strategic and executive...
https://kr.indeed.com/viewjob?jk=88d91f6385c7af81,South Korea Key Account Manager,Risk Solutions,대한민국,,"maintaining long term executive... Create, develop, and maintain long term executive relationships across a portfolio..."
https://kr.indeed.com/viewjob?jk=604432debe1bc639,Mendix - Senior Presales Solution Architect (South Korea),Siemens Industry Software Ltd.,서울,,"impact... world. So, if you aim high and think long term…you belong here. We innovate. We want... what happens next..."
https://kr.indeed.com/viewjob?jk=70ea4003701c270b,Principal Imagery Analyst(Korea) 3/4,Northrop Grumman UK,대한민국,,"President or Director positions may be eligible for Long Term Incentives. In addition, Northrop Grumman provides a variety..."
https://kr.indeed.com/viewjob?jk=21c9d862a201e2ef,Sales Professional in Battery industry,Siemens,서울,,"products/services, addressing value proposition - Build long- term relationships with new and existing customers What you..."
https://kr.indeed.com/viewjob?jk=c794e3c42cd63ad2,Sr. Account Manager,Amazon Web Services Korea LLC,서울,,Develop long- term strategic relationships... planning discussions with short term and long- term view A day... life Account...
https://kr.indeed.com/viewjob?jk=47dec2ce6bf6a39f,Enterprise Sales Executive (FSI),UiPath,서울,,execute account strategy and road maps... long term relationship Develop and maintain relationships with decision makers...
https://kr.indeed.com/viewjob?jk=d8e122ba90f6bf9a,Segment 1 - Client Leader,IBM,서울,,IBM’s relevancy to both new and longer- term business executives within the account... medium- and long- term client strategy...
https://kr.indeed.com/viewjob?jk=1a39e6be817ec76c,CX Consulting Engineer (SDA/ SDWAN/ Wireless),Cisco Systems,서울,,"become a trusted advisor, capable of building solid, long- term relationships with customers. You... expected..."
https://kr.indeed.com/viewjob?jk=0ca49618747939c7,ECOM Omni-channel Project Consultant (Area focus: CRC/ECOM)...,Richemont,서울,,"CRC/ECOM) - Temporary Position Richemont Seoul, 11, KR Fixed Term Richemont owns some... world’s leading luxury goods..."
https://kr.indeed.com/viewjob?jk=ec9f6651a6240161,"Solutions Architect, Gaming - AMAZON Web Services, Korea",Amazon Web Services Korea LLC,서울,,managers within your larger organization when discussing mid- term customer strategy and architectural best practices · We...
https://kr.indeed.com/viewjob?jk=8b7115e372dceb56,"Sales Engineer, Networking",Citrix,서울,,significant contribution to achieving both short and long- term goals... territory Creating and delivering technical...
https://kr.indeed.com/viewjob?jk=6ae89a81708c242a,"Sr Sales Manager, Samsung - Amazon Web Services, Korea",Amazon Web Services Korea LLC,서울,,team to build long- term business... customer adoption. · Develop long- term strategic relationships with key accounts...
https://kr.indeed.com/viewjob?jk=afa1696334a9385b,"현대그룹 계열사 담당 Account Executive, Enterprise Sales",Salesforce,서울+1 지역,,"Executives, Partners etc. Generate short term results whilst maintaining a long term perspective to maximize overall revenue..."
https://kr.indeed.com/viewjob?jk=25b2a147c6b3d3d5,HR BP (Business Partner)_ASAP,Success Korea,대한민국,,strategic directions... mid-to-long- term needs... respective organization... mid-to-long- term business needs. Champion...
https://kr.indeed.com/viewjob?jk=ebf34382603e4661,National Key Account Manager - Industrial,Kuehne+Nagel,서울,,"effective, long- term solutions for our... best to take you on board... long term. Together, we will #winthefuture From..."
https://kr.indeed.com/viewjob?jk=d20e8aa46b9b7e15,Senior Key Account Manager (Electronic Manufacturing),Zebra Technologies,서울,,deals Strategic Impact for Zebra - High in near term; medium in mid- term Qualifications: Bachelors or equivalent experience...
https://kr.indeed.com/viewjob?jk=a8a6250f183b2907,Solutions Architect II - AWS,Amazon Web Services Korea LLC,서울,,managers within your larger organization when discussing mid- term customer strategy and architectural best practices · We...
https://kr.indeed.com/viewjob?jk=b136ac78e92e8839,Inside Sales Account Mgmt III (과장급),Success Korea,서울,,multiple stakeholders. - Effectively balances short term and long term priorities. - Develops and implements account plans...
https://kr.indeed.com/viewjob?jk=c0f0f9f490cf74cb,Key Account Manager for EMI Shield,Success Korea,경기도 수원,,"term relation at various levels and disciplines, in order to maximize the value (top- and bottom-line) of short & long term..."
https://kr.indeed.com/viewjob?jk=69dcef9880dd645d,Key account manager,Success Korea,대한민국,,"company guideline - Develop annual account plan and mid- term strategy - Planning account activity, promotion and budget(6..."
https://kr.indeed.com/viewjob?jk=ca3b6f259fb63a21,Major Account Manager (Enterprise),SailPoint,대한민국,,forecasts; prioritize efforts; generate short term results while holding a long- term perspective to maximize overall...
https://kr.indeed.com/viewjob?jk=3cca52156f056aee,National Key Account Manager - High Tech,Kuehne+Nagel,서울,,"effective, long- term solutions for our... best to take you on board... long term. Together, we will #winthefuture From..."
https://kr.indeed.com/viewjob?jk=92143a2fad0c355e,Sr. Principal Unmanned Aerial Vehicle Pilot (Korea),Northrop Grumman UK,경기도 오산,,"positions may be eligible for Long Term Incentives. In addition, Northrop Grumman... may be eligible for Long Term Incentives..."
https://kr.indeed.com/viewjob?jk=ce7d6eacfd99cd3b,Account Mgr,Reed Business Information,대한민국,,"responsible for sales results. • Establishes strong, long- term customer relationships and cultivates new business..."
https://kr.indeed.com/viewjob?jk=bc448ac54c52b84b,"Senior Solution Specialist, Cloud Management , Seoul",VMware,서울,,"team player with an infinite mindset of building long term, sustainable relationships internally and externally. Key..."
https://kr.indeed.com/viewjob?jk=6fa93064902fcbf3,Brand Marketing Manager,Samsung Everland,경기도 용인,,Products pipeline to deliver brand's long- term growth goals. He/She will champion... establishing long- term growth and profit...
https://kr.indeed.com/viewjob?jk=3c63763490779833,"Authenticator, Korea",Vestiaire Collective,서울,,returns items Long- term training... genuine interest in building a long- term career as an Authentication Expert You...
https://kr.indeed.com/viewjob?jk=b83185d62d82b2c7,KR_AH_Business Segment Head (Companion Animal),Boehringer Ingelheim,대한민국,,"family owned company, we focus on long- term performance. We believe... we... ensure short & long term objectives..."
https://kr.indeed.com/viewjob?jk=a7eddc0bf46fe335,Aircraft Fuel Cell Tech 3/4 (Korea),Northrop Grumman UK,대한민국,,"President or Director positions may be eligible for Long Term Incentives. In addition, Northrop Grumman provides a variety..."
https://kr.indeed.com/viewjob?jk=30e17a7d8ce9d4d4,Software Engineer,UJET,서울,,UJET developer community Contribute... vision and long- term strategy in your domain of expertise Find ways to spread...
https://kr.indeed.com/viewjob?jk=b69703c163179d10,Bilingual (Korean-English) Non-Voice Customer Support,"Strikingly, Inc",서울•원격 근무,"시급 8,400원 - 9,000원","full-time... long- term work from home job. If you are looking... stable and long- term job, submit your proposal..."
https://kr.indeed.com/viewjob?jk=86cfd924963322d1,Project Specialist,"Atlas Copco Korea Co., Ltd.",대한민국,,"best outcome for Atlas Copco profit... short term... long term. Negotiation skill, strong influencing power..."
https://kr.indeed.com/viewjob?jk=59f43b6d0c93af58,"CX Customer Success Specialist, Security",Cisco Systems,서울,,"tactical and strategic deployment decisions and supervise long term business outcomes. Collaborate with Account teams, CX..."
https://kr.indeed.com/viewjob?jk=2b214d0b8036ce29,Supervisory Recreation Specialist,"US Commander, Navy Installations",대한민국,,"spouse & dependent life insurance, long- term disability, retirement, and 401(k... life insurance, long- term disability..."
https://kr.indeed.com/viewjob?jk=d2c184398f6f7c00,Korea Digital Sales & eCommerce Manager,Autodesk,서울,,senior leadership and business partners to help create long term eCommerce & digital strategy. - Ensure successful planning...
https://kr.indeed.com/viewjob?jk=b4476948e41fdd6d,Head of FX Sales,BNY Mellon,서울,,"way to achieve... short- and long- term strategic objectives through the firms... short- and long- term trends, competitor..."
https://kr.indeed.com/viewjob?jk=041f571c19d01c97,Sr. Application Engineer Consultant - HAV,Siemens Electronic Design Automation (Korea) LLC,경기도 성남,,build and improve customer relationships to ensure long term customer satisfaction and become the go-to expert for all...
https://kr.indeed.com/viewjob?jk=5b99ca5d43289ae1,Channel Manager,Cytiva,서울,,so you can grow your career and expand your skills... long term. Cytiva is proud to work alongside a community of nine...
https://kr.indeed.com/viewjob?jk=2608df0ec2c07a62,KR_HP_Local Patient Safety Specialist (1 year contract),Boehringer Ingelheim,대한민국,,"family-owned ever since, Boehringer Ingelheim takes a long- term perspective. Now, we are powered by 52,000 employees..."
https://kr.indeed.com/viewjob?jk=96ecc35f0e669ceb,"Sales Manager, Enterprise - AWS Korea",Amazon Web Services Korea LLC,서울,,team to build long- term business... customer adoption. • Develop long- term strategic relationships with key accounts...
https://kr.indeed.com/viewjob?jk=8261aebf7584704f,Livestream Operations Manager - South Korea,ByteDance,서울,,"Talents for live-streaming section. 2. Build and maintain long- term relationship with MCN, agencies and influencers (KOLs). 3..."
https://kr.indeed.com/viewjob?jk=17af8acf94f3a9bc,"Medical Product, Product Specialist, Korea",Cardinal Health,서울,,"Sales Manager, the role... responsible for developing long term positive customer relationships, which build loyalty..."
https://kr.indeed.com/viewjob?jk=4e727615f91b0940,"Business Development Manager - Enterprise, AWS Korea",Amazon Web Services Korea LLC,서울,,Develop long- term strategic partnerships... prospects in order to build long- term business opportunity. You’ll also work...
https://kr.indeed.com/viewjob?jk=522f9ab9cf6e4e47,"Commercial Operation Manager, Korea and Taiwan (Lab Water So...",Merck KGaA Darmstadt Germany,서울,,establishment of training priorities for both long term and short- term objectives Monitors and reports on progress...
https://kr.indeed.com/viewjob?jk=72041fd125e9382b,"Technical Program Manager, Machine Learning, Core",Google,서울,,"all workstreams and engineering work, including longer- term initiatives. Build technical docs, code samples, and guides..."
https://kr.indeed.com/viewjob?jk=5688bfdd73e4a00e,Korea - Ops & Logistics Business System Analyst Lead (Icheon...,Nike,대한민국,,rapidly changing markets’ need for fulfillment and support long term business growth. Operations & Logistics Business System...
https://kr.indeed.com/viewjob?jk=6d6a7c666726ff77,"Sr. Account Manager , SK",Amazon Web Services Korea LLC,서울,,Develop long- term strategic relationships... planning discussions with short term and long- term view A day... life Account...
https://kr.indeed.com/viewjob?jk=5f0302cca90b03fb,"Head of Actuarial, South Korea",AIG,서울,,"basis, including long- term accruals... IBNR calculations for long- term and short- term portfolios. Collaborate..."
https://kr.indeed.com/viewjob?jk=bc9253b443201ff9,"Manager Technical Services Yangsan, South Korea Operations",Philip Morris International,대한민국,,"plan on a medium- term basis, to ensure... Drive and establish the short- and long- term manufacturing assumption and define..."
https://kr.indeed.com/viewjob?jk=f5dabafe29f5b771,Business Developer + Distribution Manager,Dow,서울,,"strategies, and tactics to deliver both short- and long- term business goals. About You You... Business Developer..."
https://kr.indeed.com/viewjob?jk=531c5616db976db0,Manager – Scientific Data Management,Dupont,경기도 화성,,annual and long- term operating budgets... empowerment. Conducts annual and long- term succession planning. Critical Skills...
https://kr.indeed.com/viewjob?jk=ff5f6af269da6652,Account Manager,HILTI,서울,,"build long term, sustainable... structure. We are proud to have a long- term bonding with our employees: More than..."
https://kr.indeed.com/viewjob?jk=25ef6b69258da16f,Multi-Channel Customer Engagement Strategy & Operation Speci...,Novo Nordisk,서울,,transformation of NNPK - Support MCE Lead to design short- term and long- term goals for MCE team - Conduct market research...
https://kr.indeed.com/viewjob?jk=c154b26996c9860f,Technical Team Lead - Korea,CPA Global Limited,서울,,record creating and establishing long- term relationships with clients. Ability... Conduct... long term success of our...
https://kr.indeed.com/viewjob?jk=797f59b6d805d189,"Global EC그룹 E-Commerce 매니저,팀장급 채용",Success Korea,서울 청담동,,business plans that result... establishment of a long term interactive... consumer ? Develop a plan and Lead global...
https://kr.indeed.com/viewjob?jk=a7d2f5e35d36b242,"Sr. Practice Manager, Professional Services Korea",Amazon Web Services Korea LLC,서울,,disciplined team of direct reports. The PM will develop a long term Professional Services territory strategy and execute...
https://kr.indeed.com/viewjob?jk=a4dcb909ad1f266b,Intern - Programme Management (169797),United Nations ESCAP,인천,,commission of any... acts. The term “sexual exploitation” means any actual... conditions. The term “sexual harassment...
https://kr.indeed.com/viewjob?jk=fad07fbe4588f0cb,DISW - Solution Architect,Siemens,서울,,complexity of solution architecture options... long term roadmap... solution. Act... ultimate authority...
https://kr.indeed.com/viewjob?jk=6210d58a53d09c4f,Senior UX Designer,Asiance,서울,,품권 지급 Working from home Leaving work at 4 o'clock on Long- term employee Chuseok & every Wednesday (Flexible) the last Friday...
https://kr.indeed.com/viewjob?jk=670ba63e5ac61687,Technical Consultant,Elanco,서울,,"goal of linking Elanco, products and services... long term business needs... accounts. Co-ordinate with colleagues..."
https://kr.indeed.com/viewjob?jk=41533e649253e759,"Senior Manager, Global Key Accounts, Wholesale",Adidas,서울,,Alliance Accounts (Footlocker & JD... short/mid/long term strategic plan to achieve “Win... Winners... develop...
https://kr.indeed.com/viewjob?jk=3a6cc1d864a31121,Client Success Specialist V,Oracle,서울,,via high value relationship... client. Develop long term partnership with our largest and most complex clients...
https://kr.indeed.com/viewjob?jk=f872ede272b96c8a,KR_HP_Product Manager-Respiratory,Boehringer Ingelheim,대한민국,,"family-owned ever since, Boehringer Ingelheim takes a long- term perspective. Now, we are powered by 52,000 employees..."
https://kr.indeed.com/viewjob?jk=6c335ad0041a63c0,(주)레드밴스 OEM/PROJECT Sales Manger,레드밴스,서울 강남구,,country CEO directly.Develop and maintain strategic long- term trusting relationships with large key accounts by maximizing...
https://kr.indeed.com/viewjob?jk=7bcf9be0cfd1a01e,"Sr. Account Executive, Oracle or SAP","Rimini Street, Inc.",서울 강남구,,strategic thinker... ability to create long- term sales plans and execute on them with our prospects... ideal...
https://kr.indeed.com/viewjob?jk=d3ab00ca007e8a0d,"Manager / Senior Manager, Industrial Tenant Representation",Cushman & Wakefield,서울,,"Understands the market cycles and being able to sets short & long- term client strategies, taking... consideration. 시장..."
https://kr.indeed.com/viewjob?jk=c7ff1c570745014a,"Customer Success Manager, South Korea",Mendix,서울,,"impact... world. So, if you aim high and think long term…you belong here. We innovate. We want... what happens next..."
https://kr.indeed.com/viewjob?jk=6446eaf84a28cd78,[Chloe] Merchandiser,Chloé,서울,,looking vision of femininity continues to inspire our long- term commitment to support the advancement of women. Women moving...
https://kr.indeed.com/viewjob?jk=0169b94be63cdb76,"Sales Director, Drives Segment(KR/JP)",Danfoss,서울,,countries to achieve short- and long- term targets. You... responsible... ensure the long- term business objectives...
https://kr.indeed.com/viewjob?jk=19493e9c703eee09,Key Account Manager,Solera,서울,,"customers’ businesses... profit drivers, short/medium/long term objectives, and how we can help them achieve... goals..."
https://kr.indeed.com/viewjob?jk=bb01900aa7b4ab34,Solutions Architect,Amazon Web Services Korea LLC,서울,,managers within your larger organization when discussing mid- term customer strategy and architectural best practices · We...
https://kr.indeed.com/viewjob?jk=8c5bb4c4834c90ec,Technical Product Specialist,Eppendorf,서울,,"Korea... fixed term position and may be offered a permanent role upon completion... fixed term contract, subject..."
https://kr.indeed.com/viewjob?jk=7ad105b2d284855b,Training Partner Manager,Amazon Web Services Korea LLC,서울,,"Experience developing an indirect sales channel with long- term strategic relationships, and delivering sell-through revenue..."
https://kr.indeed.com/viewjob?jk=b81611401ca8a2e7,Principal Outposts Specialist,Amazon Web Services Korea LLC,서울,,have a demonstrated ability to think strategically and long- term about the needs of complex global businesses. The ideal...
https://kr.indeed.com/viewjob?jk=aa9e79b21ff8f977,"Manager, Global Key Accounts, Wholesale",Adidas,서울,,Fully lead a customer`s annual sales plan and set a mid- term plan to grow both companies business... right strategy...
https://kr.indeed.com/viewjob?jk=de3b7f265973bda0,Experienced Digital Marketing Specialist,Asiance,서울,,품권 지급 Working from home Leaving work at 4 o'clock on Long- term employee Chuseok & every Wednesday (Flexible) the last Friday...
https://kr.indeed.com/viewjob?jk=03869006664e1234,"Seoul,Suseo,Seongnam,Bundang,Yongin,Ansan,Suwon Morning,Afte...",Summit Edu,서울,,"looking for Part,Half,Full time/Short- term/Special date teachers # Job Opportunity... Short- term: location: Gireum 12/27-1.14..."
https://kr.indeed.com/viewjob?jk=417123553fd8298a,Sales Manager (APAC),Echobox,서울,,your region. You... charge of building long- term partnerships with key decision makers at large publishing companies...
https://kr.indeed.com/viewjob?jk=d9f3809ca80b00f2,Customer Project Technical Senior Engineer,Schneider Electric,서울,,perform Engineering & Commissioning activity for short and long term deputation  To perform customer FAT  Good in english...
https://kr.indeed.com/viewjob?jk=183b0cae91c7749f,"Senior Legal Counsel, Asia Area",AstraZeneca,서울,,"undertaken... company, as well... medium to long- term strategy and decision making. Provide support in assisting..."
https://kr.indeed.com/viewjob?jk=537762d2c5b65f3b,Programme Officer,United Nations ESCAP,인천,,commission of any... acts. The term “sexual exploitation” means any actual... conditions. The term “sexual harassment...
https://kr.indeed.com/viewjob?jk=fc30c6afe773d4d3,Senior Analytics Consultant,Experian,서울,,proactive client communication throughout the project term Help in resource planning for projects in pipeline. Proactively...
https://kr.indeed.com/viewjob?jk=a0caec33644fb546,Key Account Manager,Wind River,서울,,"charge"" level to ""Management level"". Negotiating the term and conditions of an agreement and closing sales. Reviewing own..."
https://kr.indeed.com/viewjob?jk=3e146ff71db51449,[Air Liquide Solutions Korea] Field Application Engineer,Air Liquide,서울,,consistent performances and responsibility over the long term. Missions and Responsibilities Reporting... Electronics...
https://kr.indeed.com/viewjob?jk=4f05f6cfd1cf3cef,[New Project] Staff Back-end Engineer (eCommerce Engineering...,Coupang,서울,,수 있는 solution을 제시합니다. 담당하는 도메인 시스템을 확장성있고 안정적으로 발전시키기 위한 long- term roadmap을 계획하고 실행합니다. 조직 내 다른 팀들과 협업하여 팀의 미션 수행에 필수적인 프로젝트에...
https://kr.indeed.com/viewjob?jk=3f61f56580ea586e,"[Air Liquide Korea] H2E Business Developer, Upstream",Air Liquide,서울,,short/medium/long- term strategies... studies: Anticipate a short- to long- term new developments in Korea to communicate...
https://kr.indeed.com/viewjob?jk=30b2a3d5df851e00,"Manager, Back-end Engineering (Retail Engineering)",Coupang,서울,,pipeline and improves them... next level... long term. The organization aims to develop a system that can contribute...
https://kr.indeed.com/viewjob?jk=0372f4322af30cea,Account Management Executive,Toll Global Logistics,대한민국,,"key role in creating long- term, trusting... client relationships to achieve long- term partnership and improve existing account..."
